Iteration,File Group,Num Channels,Channel,Files Sent,Total Size (MB),Bandwidth (MB/s)
10,large,17,Channel 13,0,0,0
10,large,17,Channel 14,0,0,0
10,large,17,Channel 15,0,0,0
10,large,17,Channel 16,0,0,0
10,large,17,Channel 17,0,0,0
10,large,18,Channel 1,1,1648,12.346588
10,large,18,Channel 2,1,2476,18.54984802
10,large,18,Channel 3,1,7003,52.46550235
10,large,18,Channel 4,1,5435,40.71826391
10,large,18,Channel 5,0,0,0
10,large,18,Channel 6,0,0,0
10,large,18,Channel 7,0,0,0
10,large,18,Channel 8,0,0,0
10,large,18,Channel 9,0,0,0
10,large,18,Channel 10,0,0,0
10,large,18,Channel 11,0,0,0
10,large,18,Channel 12,0,0,0
10,large,18,Channel 13,0,0,0
10,large,18,Channel 14,0,0,0
10,large,18,Channel 15,0,0,0
10,large,18,Channel 16,0,0,0
10,large,18,Channel 17,0,0,0
10,large,18,Channel 18,0,0,0
10,large,19,Channel 1,1,1648,14.14094195
10,large,19,Channel 2,1,2476,21.24573408
10,large,19,Channel 3,1,7003,60.09041734
10,large,19,Channel 4,1,5435,46.6359293
10,large,19,Channel 5,0,0,0
10,large,19,Channel 6,0,0,0
10,large,19,Channel 7,0,0,0
10,large,19,Channel 8,0,0,0
10,large,19,Channel 9,0,0,0
10,large,19,Channel 10,0,0,0
10,large,19,Channel 11,0,0,0
10,large,19,Channel 12,0,0,0
10,large,19,Channel 13,0,0,0
10,large,19,Channel 14,0,0,0
10,large,19,Channel 15,0,0,0
10,large,19,Channel 16,0,0,0
10,large,19,Channel 17,0,0,0
10,large,19,Channel 18,0,0,0
10,large,19,Channel 19,0,0,0
10,large,20,Channel 1,1,1648,9.821794727
10,large,20,Channel 2,1,2476,14.75653064
10,large,20,Channel 3,1,7003,41.73666509
10,large,20,Channel 4,1,5435,32.39165684
10,large,20,Channel 5,0,0,0
10,large,20,Channel 6,0,0,0
10,large,20,Channel 7,0,0,0
10,large,20,Channel 8,0,0,0
10,large,20,Channel 9,0,0,0
10,large,20,Channel 10,0,0,0
10,large,20,Channel 11,0,0,0
10,large,20,Channel 12,0,0,0
10,large,20,Channel 13,0,0,0
10,large,20,Channel 14,0,0,0
10,large,20,Channel 15,0,0,0
10,large,20,Channel 16,0,0,0
10,large,20,Channel 17,0,0,0
10,large,20,Channel 18,0,0,0
10,large,20,Channel 19,0,0,0
10,large,20,Channel 20,0,0,0
10,large,21,Channel 1,1,1648,14.35348693
10,large,21,Channel 2,1,2476,21.56506739
10,large,21,Channel 3,1,7003,60.99360423
10,large,21,Channel 4,1,5435,47.33688917
10,large,21,Channel 5,0,0,0
10,large,21,Channel 6,0,0,0
10,large,21,Channel 7,0,0,0
10,large,21,Channel 8,0,0,0
10,large,21,Channel 9,0,0,0
10,large,21,Channel 10,0,0,0
10,large,21,Channel 11,0,0,0
10,large,21,Channel 12,0,0,0
10,large,21,Channel 13,0,0,0
10,large,21,Channel 14,0,0,0
10,large,21,Channel 15,0,0,0
10,large,21,Channel 16,0,0,0
10,large,21,Channel 17,0,0,0
10,large,21,Channel 18,0,0,0
10,large,21,Channel 19,0,0,0
10,large,21,Channel 20,0,0,0
10,large,21,Channel 21,0,0,0
10,large,22,Channel 1,1,1648,30.21741689
10,large,22,Channel 2,1,2476,45.39946144
10,large,22,Channel 3,1,7003,128.4056618
10,large,22,Channel 4,1,5435,99.65511307
10,large,22,Channel 5,0,0,0
10,large,22,Channel 6,0,0,0
10,large,22,Channel 7,0,0,0
10,large,22,Channel 8,0,0,0
10,large,22,Channel 9,0,0,0
10,large,22,Channel 10,0,0,0
10,large,22,Channel 11,0,0,0
10,large,22,Channel 12,0,0,0
10,large,22,Channel 13,0,0,0
10,large,22,Channel 14,0,0,0
10,large,22,Channel 15,0,0,0
10,large,22,Channel 16,0,0,0
10,large,22,Channel 17,0,0,0
10,large,22,Channel 18,0,0,0
10,large,22,Channel 19,0,0,0
10,large,22,Channel 20,0,0,0
10,large,22,Channel 21,0,0,0
10,large,22,Channel 22,0,0,0
10,large,23,Channel 1,1,1648,41.83527001
10,large,23,Channel 2,1,2476,62.85442106
10,large,23,Channel 3,1,7003,177.7744281
10,large,23,Channel 4,1,5435,137.9700111
10,large,23,Channel 5,0,0,0
10,large,23,Channel 6,0,0,0
10,large,23,Channel 7,0,0,0
10,large,23,Channel 8,0,0,0
10,large,23,Channel 9,0,0,0
10,large,23,Channel 10,0,0,0
10,large,23,Channel 11,0,0,0
10,large,23,Channel 12,0,0,0
10,large,23,Channel 13,0,0,0
10,large,23,Channel 14,0,0,0
10,large,23,Channel 15,0,0,0
10,large,23,Channel 16,0,0,0
10,large,23,Channel 17,0,0,0
10,large,23,Channel 18,0,0,0
10,large,23,Channel 19,0,0,0
10,large,23,Channel 20,0,0,0
10,large,23,Channel 21,0,0,0
10,large,23,Channel 22,0,0,0
10,large,23,Channel 23,0,0,0
10,large,24,Channel 1,1,1648,34.84169337
10,large,24,Channel 2,1,2476,52.34709857
10,large,24,Channel 3,1,7003,148.0560244
10,large,24,Channel 4,1,5435,114.9056788
10,large,24,Channel 5,0,0,0
10,large,24,Channel 6,0,0,0
10,large,24,Channel 7,0,0,0
10,large,24,Channel 8,0,0,0
10,large,24,Channel 9,0,0,0
10,large,24,Channel 10,0,0,0
10,large,24,Channel 11,0,0,0
10,large,24,Channel 12,0,0,0
10,large,24,Channel 13,0,0,0
10,large,24,Channel 14,0,0,0
10,large,24,Channel 15,0,0,0
10,large,24,Channel 16,0,0,0
10,large,24,Channel 17,0,0,0
10,large,24,Channel 18,0,0,0
10,large,24,Channel 19,0,0,0
10,large,24,Channel 20,0,0,0
10,large,24,Channel 21,0,0,0
10,large,24,Channel 22,0,0,0
10,large,24,Channel 23,0,0,0
10,large,24,Channel 24,0,0,0
10,large,25,Channel 1,1,1648,31.57230362
10,large,25,Channel 2,1,2476,47.43507749
10,large,25,Channel 3,1,7003,134.1630975
10,large,25,Channel 4,1,5435,104.123435
10,large,25,Channel 5,0,0,0
10,large,25,Channel 6,0,0,0
10,large,25,Channel 7,0,0,0
10,large,25,Channel 8,0,0,0
10,large,25,Channel 9,0,0,0
10,large,25,Channel 10,0,0,0
10,large,25,Channel 11,0,0,0
10,large,25,Channel 12,0,0,0
10,large,25,Channel 13,0,0,0
10,large,25,Channel 14,0,0,0
10,large,25,Channel 15,0,0,0
10,large,25,Channel 16,0,0,0
10,large,25,Channel 17,0,0,0
10,large,25,Channel 18,0,0,0
10,large,25,Channel 19,0,0,0
10,large,25,Channel 20,0,0,0
10,large,25,Channel 21,0,0,0
10,large,25,Channel 22,0,0,0
10,large,25,Channel 23,0,0,0
10,large,25,Channel 24,0,0,0
10,large,25,Channel 25,0,0,0
10,large,26,Channel 1,1,1648,36.27933442
10,large,26,Channel 2,1,2476,54.50704882
10,large,26,Channel 3,1,7003,154.1651239
10,large,26,Channel 4,1,5435,119.6469265
10,large,26,Channel 5,0,0,0
10,large,26,Channel 6,0,0,0
10,large,26,Channel 7,0,0,0
10,large,26,Channel 8,0,0,0
10,large,26,Channel 9,0,0,0
10,large,26,Channel 10,0,0,0
10,large,26,Channel 11,0,0,0
10,large,26,Channel 12,0,0,0
10,large,26,Channel 13,0,0,0
10,large,26,Channel 14,0,0,0
10,large,26,Channel 15,0,0,0
10,large,26,Channel 16,0,0,0
10,large,26,Channel 17,0,0,0
10,large,26,Channel 18,0,0,0
10,large,26,Channel 19,0,0,0
10,large,26,Channel 20,0,0,0
10,large,26,Channel 21,0,0,0
10,large,26,Channel 22,0,0,0
10,large,26,Channel 23,0,0,0
10,large,26,Channel 24,0,0,0
10,large,26,Channel 25,0,0,0
10,large,26,Channel 26,0,0,0
10,large,27,Channel 1,1,1648,22.17172648
10,large,27,Channel 2,1,2476,33.31140052
10,large,27,Channel 3,1,7003,94.2163696
10,large,27,Channel 4,1,5435,73.12094254
10,large,27,Channel 5,0,0,0
10,large,27,Channel 6,0,0,0
10,large,27,Channel 7,0,0,0
10,large,27,Channel 8,0,0,0
10,large,27,Channel 9,0,0,0
10,large,27,Channel 10,0,0,0
10,large,27,Channel 11,0,0,0
10,large,27,Channel 12,0,0,0
10,large,27,Channel 13,0,0,0
10,large,27,Channel 14,0,0,0
10,large,27,Channel 15,0,0,0
10,large,27,Channel 16,0,0,0
10,large,27,Channel 17,0,0,0
10,large,27,Channel 18,0,0,0
10,large,27,Channel 19,0,0,0
10,large,27,Channel 20,0,0,0
10,large,27,Channel 21,0,0,0
10,large,27,Channel 22,0,0,0
10,large,27,Channel 23,0,0,0
10,large,27,Channel 24,0,0,0
10,large,27,Channel 25,0,0,0
10,large,27,Channel 26,0,0,0
10,large,27,Channel 27,0,0,0
10,large,28,Channel 1,1,1648,36.0846127
10,large,28,Channel 2,1,2476,54.21449259
10,large,28,Channel 3,1,7003,153.3376711
10,large,28,Channel 4,1,5435,119.0047432
10,large,28,Channel 5,0,0,0
10,large,28,Channel 6,0,0,0
10,large,28,Channel 7,0,0,0
10,large,28,Channel 8,0,0,0
10,large,28,Channel 9,0,0,0
10,large,28,Channel 10,0,0,0
10,large,28,Channel 11,0,0,0
10,large,28,Channel 12,0,0,0
10,large,28,Channel 13,0,0,0
10,large,28,Channel 14,0,0,0
10,large,28,Channel 15,0,0,0
10,large,28,Channel 16,0,0,0
10,large,28,Channel 17,0,0,0
10,large,28,Channel 18,0,0,0
10,large,28,Channel 19,0,0,0
10,large,28,Channel 20,0,0,0
10,large,28,Channel 21,0,0,0
10,large,28,Channel 22,0,0,0
10,large,28,Channel 23,0,0,0
10,large,28,Channel 24,0,0,0
10,large,28,Channel 25,0,0,0
10,large,28,Channel 26,0,0,0
10,large,28,Channel 27,0,0,0
10,large,28,Channel 28,0,0,0
10,large,29,Channel 1,1,1648,45.33031714
10,large,29,Channel 2,1,2476,68.10548423
10,large,29,Channel 3,1,7003,192.6262873
10,large,29,Channel 4,1,5435,149.4964763
10,large,29,Channel 5,0,0,0
10,large,29,Channel 6,0,0,0
10,large,29,Channel 7,0,0,0
10,large,29,Channel 8,0,0,0
10,large,29,Channel 9,0,0,0
10,large,29,Channel 10,0,0,0
10,large,29,Channel 11,0,0,0
10,large,29,Channel 12,0,0,0
10,large,29,Channel 13,0,0,0
10,large,29,Channel 14,0,0,0
10,large,29,Channel 15,0,0,0
10,large,29,Channel 16,0,0,0
10,large,29,Channel 17,0,0,0
10,large,29,Channel 18,0,0,0
10,large,29,Channel 19,0,0,0
10,large,29,Channel 20,0,0,0
10,large,29,Channel 21,0,0,0
10,large,29,Channel 22,0,0,0
10,large,29,Channel 23,0,0,0
10,large,29,Channel 24,0,0,0
10,large,29,Channel 25,0,0,0
10,large,29,Channel 26,0,0,0
10,large,29,Channel 27,0,0,0
10,large,29,Channel 28,0,0,0
10,large,29,Channel 29,0,0,0
10,large,30,Channel 1,1,1648,31.53829174
10,large,30,Channel 2,1,2476,47.38397086
10,large,30,Channel 3,1,7003,134.0185506
10,large,30,Channel 4,1,5435,104.0112536
10,large,30,Channel 5,0,0,0
10,large,30,Channel 6,0,0,0
10,large,30,Channel 7,0,0,0
10,large,30,Channel 8,0,0,0
10,large,30,Channel 9,0,0,0
10,large,30,Channel 10,0,0,0
10,large,30,Channel 11,0,0,0
10,large,30,Channel 12,0,0,0
10,large,30,Channel 13,0,0,0
10,large,30,Channel 14,0,0,0
10,large,30,Channel 15,0,0,0
10,large,30,Channel 16,0,0,0
10,large,30,Channel 17,0,0,0
10,large,30,Channel 18,0,0,0
10,large,30,Channel 19,0,0,0
10,large,30,Channel 20,0,0,0
10,large,30,Channel 21,0,0,0
10,large,30,Channel 22,0,0,0
10,large,30,Channel 23,0,0,0
10,large,30,Channel 24,0,0,0
10,large,30,Channel 25,0,0,0
10,large,30,Channel 26,0,0,0
10,large,30,Channel 27,0,0,0
10,large,30,Channel 28,0,0,0
10,large,30,Channel 29,0,0,0
10,large,30,Channel 30,0,0,0
10,large,31,Channel 1,1,1648,41.67274898
10,large,31,Channel 2,1,2476,62.61025884
10,large,31,Channel 3,1,7003,177.0838547
10,large,31,Channel 4,1,5435,137.4340574
10,large,31,Channel 5,0,0,0
10,large,31,Channel 6,0,0,0
10,large,31,Channel 7,0,0,0
10,large,31,Channel 8,0,0,0
10,large,31,Channel 9,0,0,0
10,large,31,Channel 10,0,0,0
10,large,31,Channel 11,0,0,0
10,large,31,Channel 12,0,0,0
10,large,31,Channel 13,0,0,0
10,large,31,Channel 14,0,0,0
10,large,31,Channel 15,0,0,0
10,large,31,Channel 16,0,0,0
10,large,31,Channel 17,0,0,0
10,large,31,Channel 18,0,0,0
10,large,31,Channel 19,0,0,0
10,large,31,Channel 20,0,0,0
10,large,31,Channel 21,0,0,0
10,large,31,Channel 22,0,0,0
10,large,31,Channel 23,0,0,0
10,large,31,Channel 24,0,0,0
10,large,31,Channel 25,0,0,0
10,large,31,Channel 26,0,0,0
10,large,31,Channel 27,0,0,0
10,large,31,Channel 28,0,0,0
10,large,31,Channel 29,0,0,0
10,large,31,Channel 30,0,0,0
10,large,31,Channel 31,0,0,0
10,large,32,Channel 1,1,1648,32.06153592
10,large,32,Channel 2,1,2476,48.17011576
10,large,32,Channel 3,1,7003,136.242045
10,large,32,Channel 4,1,5435,105.7368991
10,large,32,Channel 5,0,0,0
10,large,32,Channel 6,0,0,0
10,large,32,Channel 7,0,0,0
10,large,32,Channel 8,0,0,0
10,large,32,Channel 9,0,0,0
10,large,32,Channel 10,0,0,0
10,large,32,Channel 11,0,0,0
10,large,32,Channel 12,0,0,0
10,large,32,Channel 13,0,0,0
10,large,32,Channel 14,0,0,0
10,large,32,Channel 15,0,0,0
10,large,32,Channel 16,0,0,0
10,large,32,Channel 17,0,0,0
10,large,32,Channel 18,0,0,0
10,large,32,Channel 19,0,0,0
10,large,32,Channel 20,0,0,0
10,large,32,Channel 21,0,0,0
10,large,32,Channel 22,0,0,0
10,large,32,Channel 23,0,0,0
10,large,32,Channel 24,0,0,0
10,large,32,Channel 25,0,0,0
10,large,32,Channel 26,0,0,0
10,large,32,Channel 27,0,0,0
10,large,32,Channel 28,0,0,0
10,large,32,Channel 29,0,0,0
10,large,32,Channel 30,0,0,0
10,large,32,Channel 31,0,0,0
10,large,32,Channel 32,0,0,0
10,large,33,Channel 1,1,1648,49.72801865
10,large,33,Channel 2,1,2476,74.7127077
10,large,33,Channel 3,1,7003,211.3138331
10,large,33,Channel 4,1,5435,163.9998048
10,large,33,Channel 5,0,0,0
10,large,33,Channel 6,0,0,0
10,large,33,Channel 7,0,0,0
10,large,33,Channel 8,0,0,0
10,large,33,Channel 9,0,0,0
10,large,33,Channel 10,0,0,0
10,large,33,Channel 11,0,0,0
10,large,33,Channel 12,0,0,0
10,large,33,Channel 13,0,0,0
10,large,33,Channel 14,0,0,0
10,large,33,Channel 15,0,0,0
10,large,33,Channel 16,0,0,0
10,large,33,Channel 17,0,0,0
10,large,33,Channel 18,0,0,0
10,large,33,Channel 19,0,0,0
10,large,33,Channel 20,0,0,0
10,large,33,Channel 21,0,0,0
10,large,33,Channel 22,0,0,0
10,large,33,Channel 23,0,0,0
10,large,33,Channel 24,0,0,0
10,large,33,Channel 25,0,0,0
10,large,33,Channel 26,0,0,0
10,large,33,Channel 27,0,0,0
10,large,33,Channel 28,0,0,0
10,large,33,Channel 29,0,0,0
10,large,33,Channel 30,0,0,0
10,large,33,Channel 31,0,0,0
10,large,33,Channel 32,0,0,0
10,large,33,Channel 33,0,0,0
10,large,34,Channel 1,1,1648,40.30813284
10,large,34,Channel 2,1,2476,60.56002217
10,large,34,Channel 3,1,7003,171.2850548
10,large,34,Channel 4,1,5435,132.9336264
10,large,34,Channel 5,0,0,0
10,large,34,Channel 6,0,0,0
10,large,34,Channel 7,0,0,0
10,large,34,Channel 8,0,0,0
10,large,34,Channel 9,0,0,0
10,large,34,Channel 10,0,0,0
10,large,34,Channel 11,0,0,0
10,large,34,Channel 12,0,0,0
10,large,34,Channel 13,0,0,0
10,large,34,Channel 14,0,0,0
10,large,34,Channel 15,0,0,0
10,large,34,Channel 16,0,0,0
10,large,34,Channel 17,0,0,0
10,large,34,Channel 18,0,0,0
10,large,34,Channel 19,0,0,0
10,large,34,Channel 20,0,0,0
10,large,34,Channel 21,0,0,0
10,large,34,Channel 22,0,0,0
10,large,34,Channel 23,0,0,0
10,large,34,Channel 24,0,0,0
10,large,34,Channel 25,0,0,0
10,large,34,Channel 26,0,0,0
10,large,34,Channel 27,0,0,0
10,large,34,Channel 28,0,0,0
10,large,34,Channel 29,0,0,0
10,large,34,Channel 30,0,0,0
10,large,34,Channel 31,0,0,0
10,large,34,Channel 32,0,0,0
10,large,34,Channel 33,0,0,0
10,large,34,Channel 34,0,0,0
10,large,35,Channel 1,1,1648,31.8812691
10,large,35,Channel 2,1,2476,47.8992677
10,large,35,Channel 3,1,7003,135.4759927
10,large,35,Channel 4,1,5435,105.142367
10,large,35,Channel 5,0,0,0
10,large,35,Channel 6,0,0,0
10,large,35,Channel 7,0,0,0
10,large,35,Channel 8,0,0,0
10,large,35,Channel 9,0,0,0
10,large,35,Channel 10,0,0,0
10,large,35,Channel 11,0,0,0
10,large,35,Channel 12,0,0,0
10,large,35,Channel 13,0,0,0
10,large,35,Channel 14,0,0,0
10,large,35,Channel 15,0,0,0
10,large,35,Channel 16,0,0,0
10,large,35,Channel 17,0,0,0
10,large,35,Channel 18,0,0,0
10,large,35,Channel 19,0,0,0
10,large,35,Channel 20,0,0,0
10,large,35,Channel 21,0,0,0
10,large,35,Channel 22,0,0,0
10,large,35,Channel 23,0,0,0
10,large,35,Channel 24,0,0,0
10,large,35,Channel 25,0,0,0
10,large,35,Channel 26,0,0,0
10,large,35,Channel 27,0,0,0
10,large,35,Channel 28,0,0,0
10,large,35,Channel 29,0,0,0
10,large,35,Channel 30,0,0,0
10,large,35,Channel 31,0,0,0
10,large,35,Channel 32,0,0,0
10,large,35,Channel 33,0,0,0
10,large,35,Channel 34,0,0,0
10,large,35,Channel 35,0,0,0
10,large,36,Channel 1,1,1648,40.04911794
10,large,36,Channel 2,1,2476,60.17087026
10,large,36,Channel 3,1,7003,170.1844052
10,large,36,Channel 4,1,5435,132.0794246
10,large,36,Channel 5,0,0,0
10,large,36,Channel 6,0,0,0
10,large,36,Channel 7,0,0,0
10,large,36,Channel 8,0,0,0
10,large,36,Channel 9,0,0,0
10,large,36,Channel 10,0,0,0
10,large,36,Channel 11,0,0,0
10,large,36,Channel 12,0,0,0
10,large,36,Channel 13,0,0,0
10,large,36,Channel 14,0,0,0
10,large,36,Channel 15,0,0,0
10,large,36,Channel 16,0,0,0
10,large,36,Channel 17,0,0,0
10,large,36,Channel 18,0,0,0
10,large,36,Channel 19,0,0,0
10,large,36,Channel 20,0,0,0
10,large,36,Channel 21,0,0,0
10,large,36,Channel 22,0,0,0
10,large,36,Channel 23,0,0,0
10,large,36,Channel 24,0,0,0
10,large,36,Channel 25,0,0,0
10,large,36,Channel 26,0,0,0
10,large,36,Channel 27,0,0,0
10,large,36,Channel 28,0,0,0
10,large,36,Channel 29,0,0,0
10,large,36,Channel 30,0,0,0
10,large,36,Channel 31,0,0,0
10,large,36,Channel 32,0,0,0
10,large,36,Channel 33,0,0,0
10,large,36,Channel 34,0,0,0
10,large,36,Channel 35,0,0,0
10,large,36,Channel 36,0,0,0
10,large,37,Channel 1,1,1648,44.75530649
10,large,37,Channel 2,1,2476,67.24157345
10,large,37,Channel 3,1,7003,190.1828398
10,large,37,Channel 4,1,5435,147.6001277
10,large,37,Channel 5,0,0,0
10,large,37,Channel 6,0,0,0
10,large,37,Channel 7,0,0,0
10,large,37,Channel 8,0,0,0
10,large,37,Channel 9,0,0,0
10,large,37,Channel 10,0,0,0
10,large,37,Channel 11,0,0,0
10,large,37,Channel 12,0,0,0
10,large,37,Channel 13,0,0,0
10,large,37,Channel 14,0,0,0
10,large,37,Channel 15,0,0,0
10,large,37,Channel 16,0,0,0
10,large,37,Channel 17,0,0,0
10,large,37,Channel 18,0,0,0
10,large,37,Channel 19,0,0,0
10,large,37,Channel 20,0,0,0
10,large,37,Channel 21,0,0,0
10,large,37,Channel 22,0,0,0
10,large,37,Channel 23,0,0,0
10,large,37,Channel 24,0,0,0
10,large,37,Channel 25,0,0,0
10,large,37,Channel 26,0,0,0
10,large,37,Channel 27,0,0,0
10,large,37,Channel 28,0,0,0
10,large,37,Channel 29,0,0,0
10,large,37,Channel 30,0,0,0
10,large,37,Channel 31,0,0,0
10,large,37,Channel 32,0,0,0
10,large,37,Channel 33,0,0,0
10,large,37,Channel 34,0,0,0
10,large,37,Channel 35,0,0,0
10,large,37,Channel 36,0,0,0
10,large,37,Channel 37,0,0,0
10,large,38,Channel 1,1,1648,36.15269381
10,large,38,Channel 2,1,2476,54.3167806
10,large,38,Channel 3,1,7003,153.6269784
10,large,38,Channel 4,1,5435,119.2292753
10,large,38,Channel 5,0,0,0
10,large,38,Channel 6,0,0,0
10,large,38,Channel 7,0,0,0
10,large,38,Channel 8,0,0,0
10,large,38,Channel 9,0,0,0
10,large,38,Channel 10,0,0,0
10,large,38,Channel 11,0,0,0
10,large,38,Channel 12,0,0,0
10,large,38,Channel 13,0,0,0
10,large,38,Channel 14,0,0,0
10,large,38,Channel 15,0,0,0
10,large,38,Channel 16,0,0,0
10,large,38,Channel 17,0,0,0
10,large,38,Channel 18,0,0,0
10,large,38,Channel 19,0,0,0
10,large,38,Channel 20,0,0,0
10,large,38,Channel 21,0,0,0
10,large,38,Channel 22,0,0,0
10,large,38,Channel 23,0,0,0
10,large,38,Channel 24,0,0,0
10,large,38,Channel 25,0,0,0
10,large,38,Channel 26,0,0,0
10,large,38,Channel 27,0,0,0
10,large,38,Channel 28,0,0,0
10,large,38,Channel 29,0,0,0
10,large,38,Channel 30,0,0,0
10,large,38,Channel 31,0,0,0
10,large,38,Channel 32,0,0,0
10,large,38,Channel 33,0,0,0
10,large,38,Channel 34,0,0,0
10,large,38,Channel 35,0,0,0
10,large,38,Channel 36,0,0,0
10,large,38,Channel 37,0,0,0
10,large,38,Channel 38,0,0,0
10,large,39,Channel 1,1,1648,23.51063202
10,large,39,Channel 2,1,2476,35.32300859
10,large,39,Channel 3,1,7003,99.90590566
10,large,39,Channel 4,1,5435,77.53656833
10,large,39,Channel 5,0,0,0
10,large,39,Channel 6,0,0,0
10,large,39,Channel 7,0,0,0
10,large,39,Channel 8,0,0,0
10,large,39,Channel 9,0,0,0
10,large,39,Channel 10,0,0,0
10,large,39,Channel 11,0,0,0
10,large,39,Channel 12,0,0,0
10,large,39,Channel 13,0,0,0
10,large,39,Channel 14,0,0,0
10,large,39,Channel 15,0,0,0
10,large,39,Channel 16,0,0,0
10,large,39,Channel 17,0,0,0
10,large,39,Channel 18,0,0,0
10,large,39,Channel 19,0,0,0
10,large,39,Channel 20,0,0,0
10,large,39,Channel 21,0,0,0
10,large,39,Channel 22,0,0,0
10,large,39,Channel 23,0,0,0
10,large,39,Channel 24,0,0,0
10,large,39,Channel 25,0,0,0
10,large,39,Channel 26,0,0,0
10,large,39,Channel 27,0,0,0
10,large,39,Channel 28,0,0,0
